library,CWE_id,fix_commit_hash
pandas,CWE-401,https://github.com/pandas-dev/pandas/commit/27ebb3e1e40513ad5f8919a5bbc7298e2e070a39
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/defdb34bafa3900069d399ce597c0abbd4a2b0cc
pandas,CWE-787,https://github.com/pandas-dev/pandas/commit/c0e75a59b8fd2870c55b8e15565d1f5f8be9ec00
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/ee2e6de7c236d2a098e7ad92a4c6a998f50472f9
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/6b6cfb84ed37c94cbae54e89437c14fe84cbdc4f
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/8388a47b7b09d345f463fe5fe91f32e87f7bb550
pandas,CWE-681,https://github.com/pandas-dev/pandas/commit/5959ee3e133723136d4862864988a63ef3cc2a2f
pandas,CWE-125,https://github.com/pandas-dev/pandas/commit/446d5b4bc13636cb4d569aeb5669421e9ee862ec
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/76d17449f868e25b68bd636906b8f70c683761af
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/8d7d3fb545b4273cf9d1a61bf7ea3bfdde8a1199
pandas,CWE-908,https://github.com/pandas-dev/pandas/commit/81aa70c2a598f9c12d8cb56a4d758b7f213770fe
pandas,CWE-401,https://github.com/pandas-dev/pandas/commit/b17e28638995bbfc32bc3dd7c53cd8a343191e58
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/7ee73ffcfd1cdf896a53589eebf74557210ab26c
pandas,CWE-401,https://github.com/pandas-dev/pandas/commit/7d04391dd3240c2d7cc80d638a39ad06b1ab679a
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/48fc9d613323ada9702a7d5c78c23eb0e8cae8a8
pandas,CWE-908,https://github.com/pandas-dev/pandas/commit/681e6a9b07271a0955e6780e476ab2d7101e549c
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/78920775b0c0e5ed3db07a44e5fe2ae878adf4ef
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/b35c68996d4dfcd565dfbd7e27b53b392efe14cf
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/bdbebc4f3be9c14ad7ff03796eb36d415b397a52
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/51f725f7e817df964387b3b68bdf01a07e9fb8cc
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/83a380c95f89542a74b37f3cbd116f0e368c0d12
pandas,CWE-476,https://github.com/pandas-dev/pandas/commit/ee6c0cdbca17fb4a852fc8099e79c49faa662687
pandas,CWE-121,https://github.com/pandas-dev/pandas/commit/c69037cbac355ecd474167e52ebeac898ffd828b
pandas,CWE-476,https://github.com/pandas-dev/pandas/commit/a06816eb193762d58ffecadec2b08607cb955397
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/ba0704f336c733f89ac8fa23c8700bd22ae620d4
pandas,CWE-908,https://github.com/pandas-dev/pandas/commit/25fc49d975d74c5cb969089dcb3efeda15c3262f
pandas,CWE-1339,https://github.com/pandas-dev/pandas/commit/ed000e98f71119c4a8e9c9b35b638a6d070970e3
pandas,CWE-476,https://github.com/pandas-dev/pandas/commit/3a44ba48a03964d626511782de21d2e187818127
pandas,CWE-121,https://github.com/pandas-dev/pandas/commit/c6c9c0bfc10e24bdd0e4d32f7a8faf7fbc2294b2
pandas,CWE-121,https://github.com/pandas-dev/pandas/commit/b69c1a26899b38adff8390236ee83ba36af0374e
pandas,CWE-125,https://github.com/pandas-dev/pandas/commit/b94186d4c58ee055656a84f55618be537db0095a
pandas,CWE-1339,https://github.com/pandas-dev/pandas/commit/fe555db3f178b57f1d15c6c30f7bea0ca452db68
pandas,CWE-439,https://github.com/pandas-dev/pandas/commit/f8bd08e9c2fc6365980f41b846bbae4b40f08b83
pandas,CWE-191,https://github.com/pandas-dev/pandas/commit/65362aa4f06f01efdc20ca487c1c3c1f090613ee
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/977b384cc7cb0ee0d403730ca4b34e32b388ac0c
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/ce56542d1226adf8b3439c51f0c34b49dd53bb28
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/1296ab39d32acaf2c77ed0c185fafe4ebcfedcb3
pandas,CWE-415,https://github.com/pandas-dev/pandas/commit/f32b44fed1c2cf815f0c39eb9cb1508cef5ca542
pandas,CWE-835,https://github.com/pandas-dev/pandas/commit/160e7f281acb8576900c68a30c0bb7bd4a56b912
pandas,CWE-835,https://github.com/pandas-dev/pandas/commit/5866b2c1f803d5974632beb9f9d3a7833db17d19
pandas,CWE-190,https://github.com/pandas-dev/pandas/commit/1da4a6d98b0f679b639af388c9a25222887c68d4
pandas,CWE-20,https://github.com/pandas-dev/pandas/commit/07ea11caac8a68aa36aa6d8bd06a115e2628eef9
pandas,CWE-20,https://github.com/pandas-dev/pandas/commit/a8b99baa470d70d35fb7007c65eca058561b1852
pandas,CWE-369,https://github.com/pandas-dev/pandas/commit/3afd6c76ead9020eb2cd84c6f532f774ce3d4e84
numpy,CWE-401,https://github.com/numpy/numpy/commit/ec6b1aef8d81a06385f9602688c500009f71b41c
numpy,CWE-401,https://github.com/numpy/numpy/commit/0ed58f8b3eabb82f82176f58a311d7e3a0d4da32
numpy,CWE-190,https://github.com/numpy/numpy/commit/10d15ea888880e9b0d22fd7e36f96fff18255e55
numpy,CWE-401,https://github.com/numpy/numpy/commit/10d15ea888880e9b0d22fd7e36f96fff18255e55
numpy,CWE-401,https://github.com/numpy/numpy/commit/b63e25648f2d7d0c2d56851352740620848da3ae
numpy,CWE-401,https://github.com/numpy/numpy/commit/bdb5cc7b54d19f1f79eba1680a59f6852c6e3614
numpy,CWE-401,https://github.com/numpy/numpy/commit/4b971415cd44ab42f4853c3cd5639ff14a9c329d
numpy,CWE-835,https://github.com/numpy/numpy/commit/e69faef03428b82f5651a5fb521610ddea2bd22a
numpy,CWE-401,https://github.com/numpy/numpy/commit/40ea4aadb82be7aea3e0d28221288d11a9bf7cb8
numpy,CWE-476,https://github.com/numpy/numpy/commit/6e9b746833f23c15741d741c339eaaaece639ce0
numpy,CWE-401,https://github.com/numpy/numpy/commit/2b18f72ad0784abdbc2eb302eb84511f62042a9b
numpy,CWE-476,https://github.com/numpy/numpy/commit/be09bb6ba4d27fbd1f667d34bb2f11cccb446d65
numpy,CWE-401,https://github.com/numpy/numpy/commit/548b8c72d66bb279d7c6dea9c2ff67e7ec21c7da
numpy,CWE-401,https://github.com/numpy/numpy/commit/bfc3d87e1d85913918c39db7c1afd177578bc3ab
numpy,CWE-401,https://github.com/numpy/numpy/commit/ced57c47b24b1b2ff275fef2b633a2b227a7a5cd
numpy,CWE-125,https://github.com/numpy/numpy/commit/04ab04d93d4d7a4d241fe0ceb725436a8b6c8c2e
numpy,CWE-369,https://github.com/numpy/numpy/commit/4619081d1faca58dd3e25db76164c1c7ad928a0f
numpy,CWE-1339,https://github.com/numpy/numpy/commit/36cc9be1b66bbcd291652095bed4f75887eb84e8
numpy,CWE-1339,https://github.com/numpy/numpy/commit/519ab995e59b33b68ec28ac0c635158f3acc5447
numpy,CWE-121,https://github.com/numpy/numpy/commit/ae317fd9ff3e79c0eac357d723bfc29cbd625f2e
numpy,CWE-401,https://github.com/numpy/numpy/commit/d908afddfad9508f837aadc6b8c29dd0c94694a1
numpy,CWE-835,https://github.com/numpy/numpy/commit/7a4098825a301be93f6e13e69cf12add9a940cd4
numpy,CWE-401,https://github.com/numpy/numpy/commit/d2a608224de02dff0c62cc2eeab3882a5402cb91
numpy,CWE-401,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89
numpy,CWE-908,https://github.com/numpy/numpy/commit/d23d968fef1464407bcb1b28147dcfff133bced4
numpy,CWE-401,https://github.com/numpy/numpy/commit/0eb9f54e5e466c8d7a76ae116712b368d045c7e0
numpy,CWE-401,https://github.com/numpy/numpy/commit/e9070852051515395e0ae9bbe66f929111d59c41
numpy,CWE-401,https://github.com/numpy/numpy/commit/fe16f90d637e6b1e4f7835f286bb4ae40f76e753
numpy,CWE-401,https://github.com/numpy/numpy/commit/509b5ae4a7bb3c99324fd302ead1bbf4b130c741
numpy,CWE-401,https://github.com/numpy/numpy/commit/c946dbaed8737af68fee8de44cbde7169a8ec75c
numpy,CWE-401,https://github.com/numpy/numpy/commit/a82260f332138c7d703e7de21e8907f34fb48e6e
numpy,CWE-125,https://github.com/numpy/numpy/commit/d6ecc97f55fd7ce3a5f3d4709938e7cc066900b8
numpy,CWE-773,https://github.com/numpy/numpy/commit/a74789081fd9753c5e5637c404523b8f47b55dcc
numpy,CWE-401,https://github.com/numpy/numpy/commit/84626f2cdf1e14fcd5acfad5169afbe6830a0bed
numpy,CWE-773,https://github.com/numpy/numpy/commit/78080362911a36a2f4eff99a41b42dfb4c18c39c
numpy,CWE-121,https://github.com/numpy/numpy/commit/bb76bff17f86e468ca9fbc5071d95782dc932c10
numpy,CWE-401,https://github.com/numpy/numpy/commit/e6b8b19ee832ae89289721301a4f5afcd454ec4f
numpy,CWE-401,https://github.com/numpy/numpy/commit/565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae
numpy,CWE-401,https://github.com/numpy/numpy/commit/0e4a4d4026e9fba72c5e063c59f243a755d8979a
numpy,CWE-416,https://github.com/numpy/numpy/commit/b3544a1e1339834af30bc1f6fd9c8f1313b6a96c
numpy,CWE-401,https://github.com/numpy/numpy/commit/002fa2f4e77caee20e507ef151e30a77fd2099a5
numpy,CWE-401,https://github.com/numpy/numpy/commit/cb98ad400c701f189d4e4043ee2cb44857733df4
numpy,CWE-401,https://github.com/numpy/numpy/commit/e4894aef5c93c845081388818a2eb4264c5e1d72
numpy,CWE-401,https://github.com/numpy/numpy/commit/ba5205c1b8a7bebdf37535c701ffcd8bd79362bb
numpy,CWE-476,https://github.com/numpy/numpy/commit/66c756ce333dc40120d4dd77b14517c6819cd410
numpy,CWE-476,https://github.com/numpy/numpy/commit/bec92c201c708e13265b935318ca0f585264a92e
numpy,CWE-416,https://github.com/numpy/numpy/commit/0927f7bda1396007b8168192a1d181b0a34af89d
numpy,CWE-190,https://github.com/numpy/numpy/commit/4da9256cd8e0cfc82d27530526857bc70a6c2309
numpy,CWE-20,https://github.com/numpy/numpy/commit/965ea2ff417bcb285beca5c36cd02a8790a3d8f6
numpy,CWE-401,https://github.com/numpy/numpy/commit/98bdde643af6443d68a8c6233807b75bd3f0ed80
numpy,CWE-401,https://github.com/numpy/numpy/commit/4ada0641ed1a50a2473f8061f4808b4b0d68eff5
numpy,CWE-439,https://github.com/numpy/numpy/commit/bb257bd058997c903c454f17402f553664159c82
numpy,CWE-401,https://github.com/numpy/numpy/commit/deea4983aedfa96905bbaee64e3d1de84144303f
numpy,CWE-401,https://github.com/numpy/numpy/commit/ad84b69bda8eb5e2998370148b9e830d40099d5c
numpy,CWE-401,https://github.com/numpy/numpy/commit/0570cff60c79b72f74db179f1871a3fd5badb45a
numpy,CWE-908,https://github.com/numpy/numpy/commit/bc3c7176987a5017126abbc861458fe53cd099fc
numpy,CWE-416,https://github.com/numpy/numpy/commit/9776a73cee9eaaff6af40e971fa2bb7f8f1086c5
numpy,CWE-416,https://github.com/numpy/numpy/commit/5a967c9d61f7c2ecce4e215065731a7ab2832574
numpy,CWE-476,https://github.com/numpy/numpy/commit/e4edcb7418cd1344e2446b75891c15111db250f1
numpy,CWE-773,https://github.com/numpy/numpy/commit/bd9f33fc3201e15b86b3e4333d65f1a085d1f012
numpy,CWE-369,https://github.com/numpy/numpy/commit/5c0c3ebb3fb4b861ed624117a8524f8f296c9c91
numpy,CWE-401,https://github.com/numpy/numpy/commit/1b144ad9d45647960c009ff4fe4e1b18958ff997
numpy,CWE-401,https://github.com/numpy/numpy/commit/529e552be4b20c1545051ac6a192d61350e7c2e1
numpy,CWE-476,https://github.com/numpy/numpy/commit/9a39877b9f9761051a8f86a9cfff392660fa7189
numpy,CWE-401,https://github.com/numpy/numpy/commit/c1f593265650a19547bfc5cbc0b43830f9276e5f
numpy,CWE-401,https://github.com/numpy/numpy/commit/4754eb8587ddc342be48ff966d3504dc19c76a52
numpy,CWE-401,https://github.com/numpy/numpy/commit/78ac0ed8c6b8e4006c62d6bc68e41cdd438fe4e5
numpy,CWE-401,https://github.com/numpy/numpy/commit/9b2ca4c16b25d8c11e7ae2ec526e8c42fedda68e
numpy,CWE-401,https://github.com/numpy/numpy/commit/f49c0169f5a62d4bfa62c791e2a4e2b78ddf7517
numpy,CWE-401,https://github.com/numpy/numpy/commit/530ac095504b903d7f87ff635e81935c7c6ee180
numpy,CWE-190,https://github.com/numpy/numpy/commit/7c5a3f4f9135af6ebe33dcd3242ef3e6db115cd6
numpy,CWE-401,https://github.com/numpy/numpy/commit/e759594d126ccfa16b871e1d484b52e36bffd001
numpy,CWE-415,https://github.com/numpy/numpy/commit/a56c4e6251d6e607759788727ede2fe2f10a417b
numpy,CWE-415,https://github.com/numpy/numpy/commit/eda0b3a475ef7bb5c1976e56184cc4810fa5024c
numpy,CWE-908,https://github.com/numpy/numpy/commit/3bb11d6f1758e4d3d6ca812749cc5145f82713b3
numpy,CWE-401,https://github.com/numpy/numpy/commit/5b8b1349ed194516b5e1804b63ff4266bca286ab
numpy,CWE-401,https://github.com/numpy/numpy/commit/644c78809ff5b53b0fcdbb35e5823fc6e01d24ac
numpy,CWE-1339,https://github.com/numpy/numpy/commit/abeb96d183b4e7a058066f47be3a4a599d935c3c
numpy,CWE-401,https://github.com/numpy/numpy/commit/9939691b86be9eb144622afc6b2796b659ce38bc
numpy,CWE-1339,https://github.com/numpy/numpy/commit/2cf2db309dcbce5a99102d568f50e734633e2eb8
numpy,CWE-476,https://github.com/numpy/numpy/commit/a670fa652bf582a5454249ee0104249410714168
numpy,CWE-401,https://github.com/numpy/numpy/commit/47cbd4063044f6a3da90e46084a63235d6d1c4df
numpy,CWE-401,https://github.com/numpy/numpy/commit/06b972f05072a9390808bf2c895427ce8a46bb42
numpy,CWE-401,https://github.com/numpy/numpy/commit/1cb7ffdef69980460c00a60636abbf6b4c470b75
numpy,CWE-125,https://github.com/numpy/numpy/commit/1bef8624bbaa4753ffd3c5bf73fadc5b5f2f6de8
numpy,CWE-125,https://github.com/numpy/numpy/commit/2f366f11466bcac98e2a8c527bc68f20f5d416ff
numpy,CWE-401,https://github.com/numpy/numpy/commit/984bc91367f9b525eadef14c48c759999bc4adfc
numpy,CWE-1339,https://github.com/numpy/numpy/commit/b97f9b0cd6b08e2174fbde6329d16099856e5947
numpy,CWE-1339,https://github.com/numpy/numpy/commit/e66780ca1066e36129d7570c294ce8a563330b6e
numpy,CWE-125,https://github.com/numpy/numpy/commit/1d67d8896de9242248cf2bcaea7ed8308756dff0
numpy,CWE-401,https://github.com/numpy/numpy/commit/5b5c100b2d192b72c76c71c2aec720c0b2500c08
numpy,CWE-401,https://github.com/numpy/numpy/commit/f785875f81727a3b9c6c67a7e6962183bbe19f28
numpy,CWE-401,https://github.com/numpy/numpy/commit/daf7a4e33168aeec05ad2217b49550bfab3d18d9
numpy,CWE-835,https://github.com/numpy/numpy/commit/01718a9feb7f949b091e4f95320c1a60116e77a5
numpy,CWE-125,https://github.com/numpy/numpy/commit/c02f1ed4d649e65eb8e3caf2bcf0a1e2f46a16fa
numpy,CWE-401,https://github.com/numpy/numpy/commit/22ccc378253c3c2beefc603a2e0bccc5a3a9e1d1
numpy,CWE-121,https://github.com/numpy/numpy/commit/790dbcb6dde4259ec073444a3294975f304b6f49
numpy,CWE-121,https://github.com/numpy/numpy/commit/00f77106275986b155d2b71ce672225792a07d87
numpy,CWE-908,https://github.com/numpy/numpy/commit/b1fa10aaf1dc70343e7b267a6e2858ad30b0d97e
numpy,CWE-476,https://github.com/numpy/numpy/commit/4408f743db8b5a15e9d0b5ace39ef12cafa1bce3
numpy,CWE-121,https://github.com/numpy/numpy/commit/07201420338f87d0a19ec6b5d756f40350e1f21b
numpy,CWE-121,https://github.com/numpy/numpy/commit/5657a6cd5ed1c54986f697660c6336d2fb2b1c21
numpy,CWE-362,https://github.com/numpy/numpy/commit/d4a39b0f0e7d5b999b834b86f4beababe23e77f1
numpy,CWE-401,https://github.com/numpy/numpy/commit/d69c1470ed09f18293b9a9dec1809e14b5b9b779
numpy,CWE-401,https://github.com/numpy/numpy/commit/080c433e9979f964155692d21b26e073914610f5
numpy,CWE-362,https://github.com/numpy/numpy/commit/b0efcbadd5944d44f56c106dc5bc4571ebcab03e
numpy,CWE-401,https://github.com/numpy/numpy/commit/f65b233dc5689ecbb79a4ed8a383ef0251bc39c6
numpy,CWE-190,https://github.com/numpy/numpy/commit/da668fc74653e5caae9f741461c4d20f9df6e5c1
numpy,CWE-1339,https://github.com/numpy/numpy/commit/0b2e590ec18942f8f149ab2306b80da86b04eaeb
numpy,CWE-476,https://github.com/numpy/numpy/commit/25d60a989766e630b92a79284388845ade96d3d0
numpy,CWE-190,https://github.com/numpy/numpy/commit/4b200d27e9bfba4b28d51cd5d5132a2a4cacb8f1
numpy,CWE-190,https://github.com/numpy/numpy/commit/2bd5e6a90eec63787d9c23d0e8dacb31e93cf8c7
numpy,CWE-190,https://github.com/numpy/numpy/commit/58ff38a547e59e2e8f8278d445f66c1091f1299a
numpy,CWE-401,https://github.com/numpy/numpy/commit/5c24db244ec8a8d7e4ca2f823b0ba71b7d4dff3d
numpy,CWE-401,https://github.com/numpy/numpy/commit/94a47c5294033c8078e4ab4bd61a7fec7f3458af
numpy,CWE-362,https://github.com/numpy/numpy/commit/9cdff27107b5feb0f6bfe5c408970716b19aa93d
numpy,CWE-439,https://github.com/numpy/numpy/commit/2112e7d47ab401453230f6dc1b6923a468ad947d
numpy,CWE-253,https://github.com/numpy/numpy/commit/5dab9275475e70630d7b1242c3530a6726c61fa2
numpy,CWE-253,https://github.com/numpy/numpy/commit/bba8647dbf7098ffcf6df70b959b6079b5682e0c
numpy,CWE-401,https://github.com/numpy/numpy/commit/7f53768b8ff70d4eaf03198c283a8eebdd9281ee
numpy,CWE-190,https://github.com/numpy/numpy/commit/710beb20281eb65a291edfd041942301296ff125
numpy,CWE-833,https://github.com/numpy/numpy/commit/50f1fce49d79444c29d63cd632bbb87ceec39f07
numpy,CWE-190,https://github.com/numpy/numpy/commit/808e4c214941104e188897f58fd2ec1ac510d2cb
numpy,CWE-1120,https://github.com/numpy/numpy/commit/4027d16f0aa19e551067bf0c93dbe057e0142bb8
numpy,CWE-1120,https://github.com/numpy/numpy/commit/3c1a13dea6a7e189675977ad65ea230ce4816061
numpy,CWE-908,https://github.com/numpy/numpy/commit/bdfea0af2036e74396b78e076e90170eddbbf670
numpy,CWE-253,https://github.com/numpy/numpy/commit/d73f23b092c3b44c279412c4833eb6bd953b713a
numpy,CWE-190,https://github.com/numpy/numpy/commit/9fc077332b34a7b2a90126f5ae6cc50d57162db5
numpy,CWE-401,https://github.com/numpy/numpy/commit/8c0a50c5b1b331738a8bfb6a94ccc588851d1a0c
numpy,CWE-908,https://github.com/numpy/numpy/commit/8b44a5522628cae522f00985b4ac7b3f6c21fb18
numpy,CWE-908,https://github.com/numpy/numpy/commit/e3cc0f4af6c306370fd5fdcd35a1f02be50f4dd1
numpy,CWE-401,https://github.com/numpy/numpy/commit/7c8486de75e82cc9fd6a754ce0ede14579d44023
numpy,CWE-401,https://github.com/numpy/numpy/commit/4e19f408de900f958441af4ec8a458f5ce6473eb
numpy,CWE-401,https://github.com/numpy/numpy/commit/4e19f408de900f958441af4ec8a458f5ce6473eb
numpy,CWE-1339,https://github.com/numpy/numpy/commit/e413b8f2568dcb6912f107bd68caaa27a85fc2da
numpy,CWE-835,https://github.com/numpy/numpy/commit/6f9ea0abbd305d53f9017debab3a3a591fe0e249
numpy,CWE-401,https://github.com/numpy/numpy/commit/3d7e4224d5f9dbb872ac7c59a8ce43fa3523976d
numpy,CWE-835,https://github.com/numpy/numpy/commit/1e65a2af062012ab4fd4f9954b45a608a915e56d
numpy,CWE-787,https://github.com/numpy/numpy/commit/e3f8b9366bc1b3491422478a8179ea768b7619bf
numpy,CWE-908,https://github.com/numpy/numpy/commit/9791f20e113f217c700310f6a0c8551f0d42a966
numpy,CWE-908,https://github.com/numpy/numpy/commit/6a4858cc1b416bbff014d520a2725cbc25e7d7c4
numpy,CWE-476,https://github.com/numpy/numpy/commit/5095f42427da68b71459f052148f600144c6762f
numpy,CWE-121,https://github.com/numpy/numpy/commit/5056c4cef5a320b2f30f5d89175e95eb4184dab1
numpy,CWE-401,https://github.com/numpy/numpy/commit/63f3f246f73873c40b32092b0052befeaa6d9d05
numpy,CWE-1339,https://github.com/numpy/numpy/commit/6cbd724f75f25cdaa7cf68fd9743064b77fbf787
numpy,CWE-190,https://github.com/numpy/numpy/commit/86ffb953d00e4e2af58b74a8df942ac786d8d640
numpy,CWE-648,https://github.com/numpy/numpy/commit/b26aef66a998b8a6877ee261e4d97ec8f815dad2
numpy,CWE-122,https://github.com/numpy/numpy/commit/ba29c7b224618b069644e747d6e9236f88accad4
numpy,CWE-190,https://github.com/numpy/numpy/commit/4679ff2380c01f18ea8cfd2d89838ba53f6381de
numpy,CWE-1339,https://github.com/numpy/numpy/commit/35d01b2a7cd38b2fda54b148402919aa1dd7e9c4